id,url,name,type,language,genres,status,runtime,averageRuntime,premiered,ended,officialSite,rating,weight,network,network_name,network_country,network_country_code,webChannel_name,externals,image,summary,Drama,Science-Fiction,Thriller,Action,Crime,Horror,Romance,Adventure,Espionage,Music,Mystery,Supernatural,Fantasy,Family,Anime,Comedy,History,Medical,Legal,Western,War,Sports,Food,Travel,Adult,Children,DIY,Nature
42059,https://www.tvmaze.com/shows/42059/in-hand,In Hand,Scripted,Japanese,"['Drama', 'Mystery', 'Medical']",Ended,54.0,54.0,2019-04-12,2019-06-21,https://www.tbs.co.jp/inhand/,,33,"{'id': 159, 'name': 'TBS', 'country': {'name': 'Japan', 'code': 'JP', 'timezone': 'Asia/Tokyo'}, 'officialSite': 'https://www.tbs.co.jp/'}",TBS,Japan,JP,,"{'tvrage': None, 'thetvdb': 361067, 'imdb': None}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/194/486194.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/194/486194.jpg'}","<p>Himokura Tetsu is a scientist who specialises in the study of parasites. He loathes people and is very sadistic. Tetsu bought a huge botanical garden in Hakone which he converted into his home and lab. He holes up in the conservatory where he researches his favourite parasites. His right arm is fitted with a black robotic hand. However, it is not known how this artificial hand came about. He is an eccentricgenius who solves a series of difficult cases with astounding scientific methods.</p>",1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,
59456,https://www.tvmaze.com/shows/59456/serdce-ne-kamen,Сердце не камень,Scripted,Russian,"['Drama', 'Romance']",Ended,,,2012-07-02,2012-07-12,https://smotrim.ru/brand/18746,,33,"{'id': 239, 'name': 'Россия 1', 'country': {'name': 'Russian Federation', 'code': 'RU', 'timezone': 'Asia/Kamchatka'}, 'officialSite': None}",Россия 1,Russian Federation,RU,,"{'tvrage': None, 'thetvdb': None, 'imdb': 'tt4095696'}",,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
54940,https://www.tvmaze.com/shows/54940/rise-and-fall-the-turning-points-of-wwii,Rise and Fall: The Turning Points of WWII,Documentary,,[],Ended,60.0,60.0,2019-08-19,2019-08-24,,,17,"{'id': 1373, 'name': 'Viasat 4', 'country': {'name': 'Norway', 'code': 'NO', 'timezone': 'Europe/Oslo'}, 'officialSite': None}",Viasat 4,Norway,NO,,"{'tvrage': None, 'thetvdb': 368287, 'imdb': None}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/310/775608.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/310/775608.jpg'}",<p><b>Rise and Fall: The Turning Points</b> of World War II is a 50 minute documentary-history-war . </p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59207,https://www.tvmaze.com/shows/59207/lusa,Люся,Scripted,Russian,"['Drama', 'Comedy']",Ended,,26.0,2022-07-14,2022-08-04,https://premier.one/show/lyusya/,,3,,,,,Premier,"{'tvrage': None, 'thetvdb': None, 'imdb': None}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/415/1038321.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/415/1038321.jpg'}",,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
11155,https://www.tvmaze.com/shows/11155/sony-movie-news-extra,Sony Movie News Extra,News,English,[],Ended,10.0,10.0,2016-01-03,2016-01-11,http://www.sonymoviechannel.co.uk/videos/more/sony-movie-news/sony-movie-news-sony-movie-news-extra,,23,"{'id': 608, 'name': 'Sony Movie Channel', 'country': {'name': 'United Kingdom', 'code': 'GB', 'timezone': 'Europe/London'}, 'officialSite': None}",Sony Movie Channel,United Kingdom,GB,,"{'tvrage': None, 'thetvdb': None, 'imdb': None}",,<p>Red carpet glamour and the latest Hollywood and movie gossip.</p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59081,https://www.tvmaze.com/shows/59081/cold-case,Cold Case,Documentary,English,['Crime'],Running,60.0,60.0,2018-07-29,,https://www.tvnz.co.nz/shows/cold-case,,29,"{'id': 1031, 'name': 'TVNZ 1', 'country': {'name': 'New Zealand', 'code': 'NZ', 'timezone': 'Pacific/Auckland'}, 'officialSite': 'https://www.tvnz.co.nz/'}",TVNZ 1,New Zealand,NZ,,"{'tvrage': None, 'thetvdb': 350786, 'imdb': None}",,<p>A team of specialist detectives re-look at some of New Zealand's most chilling unsolved murders. Made with the support of NZ on Air.</p>,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
52860,https://www.tvmaze.com/shows/52860/arthur-and-the-minimoys,Arthur and the Minimoys,Animation,English,"['Children', 'Fantasy', 'Science-Fiction']",Ended,30.0,30.0,2018-12-22,2019-02-02,https://www.studio100animation.net/series/arthur-and-the-minimoys/,,29,"{'id': 78, 'name': 'Disney Channel', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}, 'officialSite': 'https://disneynow.com/all-shows/disney-channel'}",Disney Channel,United States,US,,"{'tvrage': None, 'thetvdb': 351142, 'imdb': 'tt7658400'}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/292/730950.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/292/730950.jpg'}","<p>Arthur is a bright, clever and lively 10 year-old who spends his vacations at his favorite grandmother's house. And talk about vacations! Inside her garden there is a world invisible to the human eye. The world of… the MINIMOYS! One day, Arthur discovers a secret passageway that enables him to enter their world and become a MINIMOY himself! In fact, he becomes THE MINIMOY SAVIOR, helping these minuscule little people fend off all sorts of danger, including invasions by the armies of Maltazard, the MINIMOYS' sworn enemy, a despot who rules over the SEIDES. A dreamer and a bit of a loner, Arthur suddenly becomes a fearless hero, and along with his friends Selenia and Betameche, he is going to lead the little people to freedom. But with a trio like this, the road to victory is going to be full of surprises.</p>",,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,
49881,https://www.tvmaze.com/shows/49881/signs-of-a-psychopath,Signs of a Psychopath,Documentary,English,['Crime'],Running,30.0,34.0,2020-08-23,,https://www.investigationdiscovery.com/tv-shows/signs-of-a-psychopath/,6.2,96,"{'id': 89, 'name': 'Investigation Discovery', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}, 'officialSite': None}",Investigation Discovery,United States,US,,"{'tvrage': None, 'thetvdb': 387339, 'imdb': 'tt13530014'}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/443/1108869.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/443/1108869.jpg'}","<p>For every sadistic psychopath...there were signs. Charm. Narcissism. Lack of empathy. Impulsiveness. Manipulation. Deception. These traits and others are the telltale Signs of a Psychopath. This harrowing half-hour archive series revisits some of the most brutal killers in modern history, reviewing news footage and the words of the killers themselves to see which terrifying traits each killer exhibited. What are the signs...of evil?</p>",,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
502,https://www.tvmaze.com/shows/502/the-lost-world,The Lost World,Scripted,English,"['Action', 'Adventure', 'Science-Fiction']",Ended,60.0,60.0,1999-04-03,2002-05-13,,7.8,82,"{'id': 72, 'name': 'Syndication', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}, 'officialSite': None}",Syndication,United States,US,,"{'tvrage': 5949, 'thetvdb': 78457, 'imdb': 'tt0240278'}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/4/10831.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/4/10831.jpg'}","<p>Determined to prove the existence of The Lost World, dashing adventurer and scholar Professor Edward Challenger mounts a British expedition team consisting of a mismatched group of enthusiasts, all with less than selfless reasons for making the journey. Traveling through the uncharted Amazon jungle to this prehistoric plateau, the group encounters incredible adventures: tribal headhunters, vicious ape men, giant crocodiles, and terrifying dinosaurs!</p>",,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
12285,https://www.tvmaze.com/shows/12285/un-nuevo-dia,Un Nuevo Día,Talk Show,Spanish,[],Running,180.0,180.0,2015-09-22,,http://www.telemundo.com/shows/un-nuevo-dia,,51,"{'id': 219, 'name': 'Telemundo', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}, 'officialSite': None}",Telemundo,United States,US,,"{'tvrage': None, 'thetvdb': None, 'imdb': 'tt3053328'}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/41/104381.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/41/104381.jpg'}","<p><b>Un Nuevo Día</b> is a Spanish language morning show which has aired on the Telemundo television network since 2008. It is broadcast from the network's studios in Miami, Florida, and is hosted by Rashel Diaz, Daniel Sarcos, Ana Maria Canseco, and Adamari López. Journalist Neida Sandoval is the show's news anchor who provides regular national and world news updates during the show as of 2013.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,
34879,https://www.tvmaze.com/shows/34879/negotiator,Negotiator,Scripted,Chinese,"['Drama', 'Comedy', 'Romance']",Ended,60.0,62.0,2018-02-04,2018-03-01,,,37,"{'id': 276, 'name': 'Hunan TV', 'country': {'name': 'China', 'code': 'CN', 'timezone': 'Asia/Shanghai'}, 'officialSite': None}",Hunan TV,China,CN,,"{'tvrage': None, 'thetvdb': 332212, 'imdb': None}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/146/365238.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/146/365238.jpg'}","<p>Tong Wei is a genius negotiator who is the star of the US-China Business
 Council. Male lead Xie Xiaofei also works as a negotiator, but is 
actually the sole heir of a wealthy Chinese-American corporation who 
wants nothing to do with the family business. He vents his frustrations 
on Tong Wei, though their bickering relationship soon takes a romantic 
turn. The couple separates after Tong Wei discovers the Xie Family had a<span>hand in her parents' deaths, only to meet several years later as negotiators of rival firms.</span></p>",1.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,
66257,https://www.tvmaze.com/shows/66257/mr-charity,Mr Charity,Scripted,English,['Comedy'],Ended,30.0,30.0,2001-11-12,2001-12-17,,,4,"{'id': 37, 'name': 'BBC Two', 'country': {'name': 'United Kingdom', 'code': 'GB', 'timezone': 'Europe/London'}, 'officialSite': 'https://www.bbc.co.uk/bbctwo'}",BBC Two,United Kingdom,GB,,"{'tvrage': None, 'thetvdb': 77535, 'imdb': 'tt0307782'}",,"<p>Sitcom focusing on international aid charity HELP and its less-than-charitable, egotistical managing director, Graham Templeton.</p>",,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
45759,https://www.tvmaze.com/shows/45759/until-dawn,Until Dawn,Reality,French,"['Comedy', 'Horror']",Ended,,21.0,2020-01-10,2020-01-10,https://www.netflix.com/title/81074060,,31,,,,,Netflix,"{'tvrage': None, 'thetvdb': 375104, 'imdb': 'tt11434862'}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/235/588684.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/235/588684.jpg'}",<p>France's funniest comics carry out ghastly tasks as they try to outlas — and outwit — one another while overnighting in haunted locations.</p>,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,
19401,https://www.tvmaze.com/shows/19401/gloriavale,Gloriavale,Documentary,English,[],Ended,65.0,65.0,2014-07-17,2016-07-27,https://www.tvnz.co.nz/ondemand/gloriavale-a-world-apart/17-07-2014,,11,"{'id': 452, 'name': 'TVNZ 2', 'country': {'name': 'New Zealand', 'code': 'NZ', 'timezone': 'Pacific/Auckland'}, 'officialSite': 'https://www.tvnz.co.nz/livetv/tvnz-2'}",TVNZ 2,New Zealand,NZ,,"{'tvrage': None, 'thetvdb': None, 'imdb': None}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/68/170719.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/68/170719.jpg'}",<p>Following the Christian community that live in Gloriavale in New Zealand.</p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18335,https://www.tvmaze.com/shows/18335/dead-last,Dead Last,Scripted,English,"['Drama', 'Comedy', 'Fantasy']",Ended,60.0,60.0,2001-08-14,2001-12-08,,,36,"{'id': 71, 'name': 'The WB', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}, 'officialSite': None}",The WB,United States,US,,"{'tvrage': None, 'thetvdb': 254725, 'imdb': 'tt0239330'}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/62/155881.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/62/155881.jpg'}","<p><b>Dead Last</b> was a fantasy drama series that followed members of fictional band ""The Problem"" who find a magical amulet that allows them to see and talk to ghosts. Each episode featured the trio helping the ghosts that they encountered in order for the ghosts to move on to the next world.</p>",1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,
67463,https://www.tvmaze.com/shows/67463/five-kings-of-thieves,Five Kings of Thieves,Scripted,Chinese,"['Adventure', 'Fantasy']",In Development,45.0,45.0,,,https://v.youku.com/v_nextstage/id_aadd063811c34e828879.html?spm=a2h0c.8166622.PhoneSokuProgram_1.dtitle,,4,,,,,Youku,"{'tvrage': None, 'thetvdb': 432300, 'imdb': None}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/451/1129522.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/451/1129522.jpg'}","<p>During the Warlord Era, the mysterious jade beads that people have been trying to track down for generations has appeared in jianghu. According to the legend, sealed within it are clues to a priceless treasure that symbolizes the throne. At this time, revolutionaries and progressive students launch a campaign to protect the national treasures. The central plains unites under the leadership of the ""Five Elements Families"" to eradicate Zhang Siye and Japan's Black Dragon Association. Through a series of circumstances, Huo Xiaoxie is caught in the fray and eventually integrates the five elements to become a force to be reckoned with in the revolutionary struggle to restore China.</p>",,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,
31661,https://www.tvmaze.com/shows/31661/sea-story,Sea Story,Animation,Japanese,"['Anime', 'Fantasy']",Ended,30.0,30.0,2009-06-24,2009-09-16,,,18,"{'id': 1234, 'name': 'CBC', 'country': {'name': 'Japan', 'code': 'JP', 'timezone': 'Asia/Tokyo'}, 'officialSite': None}",CBC,Japan,JP,,"{'tvrage': None, 'thetvdb': 102041, 'imdb': None}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/126/316587.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/126/316587.jpg'}","<p>Umi Monogatari ~Anata ga Ite Kureta Koto~'s ""transforming magical girl action"" story centers on Marin and Urin, two ""pure"" sisters who live alongside the fish in the sea, but yearn to be in the world beyond the water and above ground. One day, a beautiful ring falls in the middle of the sea, and Marin and Urin retrieve it. The two decide to leave their waterbound world for the first time to deliver the ring. After an arduous journey, they come across an isolated island where a high school girl named Kanon lives. The encounter between Marin and Kanon — the maiden of the sea and the maiden of the skies — awakens a hidden power as the world is threatened by an enveloping darkness.</p>",,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,
11047,https://www.tvmaze.com/shows/11047/hairy-bikers-meals-on-wheels,Hairy Bikers' Meals on Wheels,Documentary,English,['Food'],Ended,60.0,60.0,2011-09-13,2013-09-05,http://www.bbc.co.uk/programmes/b039v0s9,,28,"{'id': 37, 'name': 'BBC Two', 'country': {'name': 'United Kingdom', 'code': 'GB', 'timezone': 'Europe/London'}, 'officialSite': 'https://www.bbc.co.uk/bbctwo'}",BBC Two,United Kingdom,GB,,"{'tvrage': None, 'thetvdb': 251910, 'imdb': None}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/37/92833.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/37/92833.jpg'}","<p>The Hairy Bikers front a campaign to save Meals on Wheels. In support, BBC Learning will encourage audiences to volunteer to help older people.</p><p>The Hairy Bikers made their name cooking real food for real people. Now they are riding to the rescue of one of our great national culinary treasures - Meals on Wheels.</p><p>At its height this iconic institution delivered more than 34 million meals to the elderly and infirm, but over the last eight years the number of Meals on Wheels delivered nationwide has plummeted by over a third.</p><p>For Dave Myers and Si King saving Meals on Wheels is personal: from the age of eight Dave cooked for his poorly mum and Si rallied round to help feed his mother when she fell ill. It taught them the importance of good food in caring for people in need. Spurred on by these early experiences the Bikers' mission takes them on a journey across the country, all the way to royalty.</p>",,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
9760,https://www.tvmaze.com/shows/9760/the-ultimate-fighter-nations-canada-vs-australia,The Ultimate Fighter Nations: Canada vs. Australia,Reality,English,['Sports'],Ended,60.0,60.0,2014-01-15,2014-04-16,,,45,"{'id': 95, 'name': 'Fox Sports 1', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}, 'officialSite': None}",Fox Sports 1,United States,US,,"{'tvrage': None, 'thetvdb': 277370, 'imdb': 'tt3494638'}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/394/986618.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/394/986618.jpg'}","<p><b>The Ultimate Fighter Nations: Canada vs. Australia</b> is an installment of the Ultimate Fighting Championship (UFC)-produced reality television series The Ultimate Fighter. It is the fifth series to be produced outside the United States and the second to film in Australia. The series was officially announced by the UFC in June 2013. The coaches were announced as Patrick Côté representing Canada and Kyle Noke representing Australia. This marks the second time, following The Ultimate Fighter: The Smashes, that two former contestants from The Ultimate Fighter show are both coaches. Tryouts were held in September 2013 in Sydney and Toronto. Fighters were chosen in the middleweight and welterweight divisions. The 16 fighters will each compete in a single-elimination tournament, with the two division winners crowned in finale bouts set to take place in 2014.</p>",,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
